judge,avg_d2v_vec1,avg_d2v_vec2,avg_d2v_vec3,avg_d2v_vec4,avg_d2v_vec5,avg_d2v_vec6,avg_d2v_vec7,avg_d2v_vec8,avg_d2v_vec9,avg_d2v_vec10,avg_d2v_vec11,avg_d2v_vec12,avg_d2v_vec13,avg_d2v_vec14,avg_d2v_vec15,avg_d2v_vec16,avg_d2v_vec17,avg_d2v_vec18,avg_d2v_vec19,avg_d2v_vec20,avg_d2v_vec21,avg_d2v_vec22,avg_d2v_vec23,avg_d2v_vec24,avg_d2v_vec25,non_air_pollution_single_judge_cases
Dinesh Kumar Singh,-0.16714892926431163,-0.6366173802969051,-0.5696929620066169,-0.25094504282913555,-0.13526310033418357,-1.1024632394283884,-0.031543743209935964,-0.08594348514439701,-0.810615793373746,1.206419394248666,0.2946295580103522,-0.11528006344091249,0.43149450179348986,-0.32044385270871933,-0.12635319013087407,-0.715436571763714,-0.8341090694040555,0.0682958245158239,-0.7238879314591249,0.5202173544537353,0.30074296613564566,0.04588070406070438,-0.5994173497998612,-0.5472961053927962,-0.4340943446096478,937
Mukta Gupta,-0.6135553245938034,0.44522821231880344,-0.9409965953008547,-0.843743097405983,0.1891715499650641,-1.745792946788034,1.0895831418942308,0.6611322479236111,-1.3780880946410257,1.4056019639426924,-0.005893207533119657,0.06091311578344017,-0.3549402847246795,-0.6338663846326389,-1.3211532308717628,-0.6271757859074786,-0.891955108331624,0.713560046639765,-1.4955116898236112,0.1747485048936966,0.21695755943817308,-0.4115274698465812,-1.1468063355076923,-0.9180051592752778,-0.706675858913889,936
Raghvendra Singh Chauhan,0.09851668870787715,-0.918744656786638,-0.8595451947048491,0.49712034774396546,0.19065536014536638,-1.6658812123088362,-0.10292494564959052,0.13794402652086207,-0.8018797078103017,0.21429551284816808,0.26963227265573275,-0.009845508294574357,0.45326705634679526,-0.1824579001328233,0.08324011731202587,-1.0324118457810345,-0.7926100015689655,0.37671911597079744,-0.5910936832688578,-0.00912614987036638,0.595569511127694,-0.4317305123139332,-0.9297777059376078,-0.6415230148260775,0.008189988684698276,928
Surya Prakash Kesarwani,-0.17664017384660194,-0.10165424649281553,-0.25452078501592235,0.2845562725535156,-0.17459533914347355,-1.1418337590280476,-0.22441355104007982,-0.3995860916227616,-0.577561346938835,0.2728365117119741,-0.5528616073589536,-0.6243333927392557,-0.083137774044822,0.3086995868679396,-0.21797109792244876,-0.8788192035269686,-0.8761489727519957,0.4269784071527508,-0.4592808805044552,0.6734851986173679,0.45645319984250265,-0.6164315054510248,-1.013191320899245,-0.4183149829471413,-0.5546713554214672,927
M.D. Shah,-0.11870005360853023,-0.43526635104865014,-0.4729688990236501,-0.06586234006829374,0.005932019102602591,-1.2243695026358532,-0.3422165104114795,-0.03752713940434125,-0.6693295558228941,0.4323300966734017,-0.3137070800520518,-0.17390439744863065,0.466967803755108,-0.13115076633639308,0.01807253177911447,-0.7505989940988121,-0.6237255471629589,0.5425608749224622,-0.42715458336343415,0.619398753349892,0.5681619605608963,0.002078486245572355,-0.2993720124006479,-0.7483705248130129,-0.24524863680688985,926
Vinod Prasad,-0.0744962471707027,-0.39669705100233515,-0.3894001569409081,-0.3213065623272984,-0.19935711444715676,-0.8094258710842162,-0.22474283225788108,0.0887215318210854,-0.4636289337093513,0.6730523103448648,0.30072441059913513,0.13188996810553513,0.46292739564064866,-0.3277364875188173,-0.2111671931597189,-0.8215929146039676,-0.5139904233029189,0.13138165004345947,-0.8061414451537298,0.5446156947481081,0.5287295083464865,0.05927276926302703,-0.49225902797802806,-0.645088089171773,-0.2454829446540108,925
Rajan Roy,-0.054602542151711404,-0.24481489345615212,-0.5298558536117449,0.20634654707390382,0.05861808947844519,-1.3776771454638703,-0.2187709731138031,-0.2814063621873602,-0.40512176414630874,0.2746134137860291,-0.13343122861700224,-0.5218469093720806,-0.0039004338194340046,0.40302486261404924,-0.07075648476655481,-0.6675136630451902,-0.9266656428178971,0.018304593744709177,-0.5151939584020134,0.17580366380257273,0.0647787979423434,-0.5162358435801119,-0.8105000781761744,-0.3822677506631544,-0.6659676769183446,894
M Rao,0.8845537834100451,-0.5098412668724606,-0.336163785738149,1.5265398592838602,0.39635326860079007,-1.5863761544366817,-0.8936642015262529,-0.5992141292806997,-0.7560985219565463,0.26050333251952595,-0.790710684761851,-0.7730787802009029,0.08593091460191873,0.7876552851707675,-0.9090785181253386,-1.6229007094092551,-1.328682322891422,1.8699921994751694,0.009729782843453723,-0.19058118872607221,0.7403975133757336,-1.8588627554048534,-2.0599077547591422,-0.6409246566396163,0.5390539932729119,886
Manmohan,-0.6641546396053107,-0.050047349364237284,-0.4883690871432768,0.23482515372406781,0.5183053915763389,-1.5036592883274575,0.7788111077653107,-1.0622365488138306,-0.5056693728683616,0.8117784880103729,-1.4470855338378532,-0.5556140358258757,-1.3533848361535594,-0.5658557062022599,-0.8266708749743503,-0.17733998574903956,-1.5315674565746893,0.9672355569259887,-0.3946742723819887,0.45709069732497176,0.28521594947175144,-1.4134583946444068,-1.7211412756933333,-0.20779604099050847,-0.2314976538359322,885
Sheel Nagu,-0.08264271468077626,-0.8553017446944065,-0.4671781871184931,-0.18039239002600455,-0.03993789782248859,-1.2980036023652968,-0.32028115066221463,-0.5877711723982341,-0.5932931554629794,1.0759375143314727,0.14373059623515982,0.16734616950219178,0.1786074234844064,-0.5689171207626141,0.17971652353694065,-0.830642554005137,-1.0416368128344748,0.2054202836824201,-0.46379926767522833,0.8826782392488585,0.24667468342225574,0.007252766835079905,-0.20135612427963473,-0.9671272346760273,-0.20483313270216896,876
Krishna Pratap Singh,-0.23489706625017143,-0.9436755582107085,-0.6509347201962287,-0.37599807280055997,-0.07078485842902857,-1.0065963539942857,-0.3694829546840343,-0.24269144960109715,-1.3167194129177142,1.1474689261725715,0.5110005669636571,-0.04159341708723428,0.3710235057588572,-0.6471889442662857,-0.2671362264390857,-0.9856224706788571,-0.7296247793325714,0.23750348777862856,-0.9250765502514285,0.7614727825725714,0.36190663896137143,0.26870196691706283,-0.7431086535497143,-0.9599539022471999,-0.5575319395645714,875
Sh. Sanjay Kumar,-0.7964475095200696,1.9721945087118098,1.6417432770614848,0.7469032110893271,-1.1836810761848027,-3.1591253395307426,1.469500764934687,-1.8007389657558353,-1.8903123404825986,0.84175736707471,1.7394877580449015,0.016663183715058004,-0.3817171574809745,-0.7702754900089327,-1.1359073713819026,-0.5851670389773782,-2.1480795068288865,0.8227461935758701,-1.1395598667075406,2.524780164190255,1.3880540190981439,-0.6013531148187935,-1.3073291507227378,-1.482037213734919,-0.8281663486224362,862
Chandra Dhari Singh,-0.2602004558490588,-0.650070639397,-0.7240192922714354,-0.37744184603011766,-0.14013503727269883,-1.338592347083294,-0.2128652218326706,-0.14756703586155648,-1.056723764998,1.2099988214134116,0.3507356586572565,-0.0727027425399647,0.4736249254167765,-0.30393712635917647,-0.3533002354347059,-0.9900560820164706,-0.9004991401944705,0.15670078444305882,-0.8964989577008236,0.5242939302602353,0.29098610275031767,0.055144508934317646,-0.747065303717647,-0.983933204595094,-0.49665791354809413,850
Rajiv Shakdher,-0.9246796605056603,0.3182173018893868,-0.6833711987898585,0.7006567405071227,0.9020102345488208,-1.7661139531330188,0.9767280487738207,-1.090288104068986,-0.43153729028965804,0.6311340661899952,-1.4960492940365566,-0.3872013953107606,-1.399407822748349,-0.6392009773893867,-0.6526810125357312,0.017073001417924526,-2.037916571956368,1.8652420304741746,-0.45360272292435144,-0.0037381362783018863,0.04623727709599056,-1.357997376285613,-1.9830472976836084,-0.26000697560695757,-0.2807060189068396,848
Sunil Ambwani,-0.4263925336666388,-0.05839974749685638,-0.5317616120843147,0.39246853351345173,0.1510662139997616,-1.460881186643385,-0.35564999202765196,-0.6965027080000477,-0.1748067457061025,0.16990059756343268,-0.6685038213281287,-0.7244486737378188,0.25947169057386177,0.4341621240053754,-0.16067749686555424,-0.5221342952310847,-0.8448528475214541,0.5630696960060786,-0.1703644491544696,0.3479275619524434,0.030059179314815252,-0.2620294330666269,-0.5617069767262217,-0.18688587305824791,-0.18788799542216925,839
Satya Poot Mehrotra,-0.5729120472574519,-0.3274104952909255,-0.11265330328731972,-0.2738889619926082,-0.07494136196842548,-1.0373999806334135,0.22659058342564903,-0.40117683436347357,-0.4345444876373798,0.3713939393221154,-0.5640534545290865,-0.3227175263920193,-0.17470476706826923,-0.01775274828373798,-0.02119759564814904,-0.5301906885930289,-0.8822664179254807,0.42342621593329327,-0.5013593821146635,0.7859380907512019,0.8330180353241586,0.0028430443054326933,-0.00032566216682692304,-0.19008671444765626,-0.63569984528125,832
Ms. Ravinder Bedi,-0.5288787044554745,0.538567668045146,-0.23074822238726275,-0.7807739569553528,-0.01690107890681265,-1.9731125624805352,1.0960210911799027,0.9619850902387908,-1.9123230334793186,1.462319751157421,-0.4100994244829683,0.4838298867616788,-1.3163780443126523,-1.5054961219428225,-1.1157497114110706,-0.32767633228659365,-1.2608069447201946,1.089034146082725,-1.215343737757854,1.550445131792944,1.2085683295304137,0.6182097490118005,0.09251353693698297,-0.2666033424796837,-0.8911710497625304,822
Dharam Chand Chaudhary,-0.0559942012203375,-0.221087230131,-0.404408950361775,-0.068966896434,-0.152844703112395,-0.9089715806124999,-0.0248582914914125,-0.0672989328179125,-0.41216357818287497,0.47821105220737503,-0.17134734779974375,-0.015468284405808125,0.0824465178200375,-0.243675975364,-0.050293485082587505,-0.34168964174075,-0.686767860896,0.27232066573137503,-0.42340547982275,0.477699633250625,0.262321254831625,-0.1059717578844875,-0.463199982772625,-0.28026406219712496,-0.16911773441374123,800
Anand Pathak,-0.13438802257286978,-0.9395641947007585,-0.7607776745482933,-0.21772534256638432,0.1435699561526043,-1.2436533318434893,-0.5556948341282301,-0.6612091283618206,-0.5086046678222415,1.6075037174599243,0.4946567562915297,0.12346501375752213,0.6741971125762706,-1.1913507149707965,0.14939442981705436,-0.9756130681118838,-0.7674972930594185,-0.11057988306366624,-0.4603287725545512,0.9719107582958281,0.30356500507117573,0.14764247309604298,-0.270506609320354,-0.9844967113111251,-0.08954829500720607,791
Sh. Ajay Gupta,-0.103815377708327,0.4113709984078074,-0.17033024214182507,-0.7625361899678073,-0.41939974206793407,-0.5065160806477821,1.0034913407816477,0.7301564247610899,-1.457217225564005,1.8554201500523446,-0.3470784738991128,0.14554832439670468,-1.299946771430545,-1.0436554099920152,-1.0748334255926488,-0.27381181544816224,-1.602129652296578,1.3928072299353613,-1.5253872306039291,1.8015679751221798,0.5599318447074778,-0.11735660649176172,-0.9417654690740178,-1.0434897396963245,-0.9233385540117871,789
Subhro Kamal Mukherjee,0.018167374814048842,-0.22288506590688945,-0.42941346522609253,-0.009587270370051413,-0.18016440505449227,-0.7526025739331619,-0.30624851171632395,-0.10979903340321336,-0.42776149302146527,0.6504569978946015,-0.5196610466170308,0.09004760575784061,0.03259255212686375,-0.27451193573035987,-0.07441671575578405,-0.4508127200493573,-0.6810155546097687,0.6552586998907455,-0.17172035418443446,0.5656319565691517,0.5174725978469151,-0.47614904636111827,-0.9924418219841902,-0.25019856697638815,-0.2075824987497301,778
Rajiv Sharma,-0.20153323744821475,-0.17800982626864165,-0.4045386592419146,0.15069952657128072,0.042720799943971544,-1.0761656207891332,-0.13134858127690816,-0.2458438551657956,-0.36744050694062097,0.3841056263094438,-0.3988021488295731,-0.28465460523874514,0.24553272362664944,0.09082425260776197,-0.1456822230642031,-0.5164713897514877,-0.6689883267813712,0.38092800092384216,-0.3548527242126391,0.2867504619455369,0.23793431625407502,-0.30310750352333765,-0.4368644176174644,-0.30660181324351876,-0.30673188256558864,773
Anant Kumar,-0.3445157358269883,-0.6185687394492829,-0.7238246952346806,-0.6051712726032594,-0.385299848597914,-1.0311763213976533,-0.1609111243088579,0.07943068538731421,-1.2732012376558017,1.5665065312794002,0.6720808869670143,0.2881208868814863,0.39052181339726205,-0.7614516194375488,-0.31768064237066496,-1.0446960701766623,-0.8829701665374186,0.2710058199529335,-1.1100672815078227,0.6949524074983181,0.5575345132611473,0.3260392233046936,-0.8970961487998697,-0.9629629768645371,-0.21073078500325945,767
Ujjal Bhuyan,-0.4294699305533943,-0.3548950842139687,-1.0363574104571802,0.20769290065013055,0.36692467071553525,-2.5118858814438645,-0.4474957690288904,-0.4629038112477807,-0.6524630277966057,0.6532787460888512,-0.5703444383020888,-0.6222079892163185,-0.2253521754856919,-0.1597440779164491,0.1739297849643603,-0.5743407044436031,-0.7320201745992166,0.16383941655182768,0.05701155791853786,0.1784008734360313,0.10012838082637075,-0.5422891031249347,-1.1466310325342035,-0.2951123467575718,-0.5094440037238903,766
Kailash Gambhir,-1.3831872350722734,0.24774715506417871,-0.928329948874481,0.42310502923574245,0.8788161239001708,-2.6702112019947437,1.0787402845855454,-0.03627816348344284,-1.153295863670171,0.8384305254169515,-0.5829547751490144,0.21090635650354797,-0.33043770306018394,-0.82795900094205,-1.2802121507,-1.2732686572010512,-0.870806565500657,0.47276227839001317,-1.139103466327858,0.1442799642045992,0.6699106752211563,-0.5995626275290408,-0.5891118778419185,-0.10954064579277267,-0.479318716343364,761
J.R. Midha,-0.7201356944679419,0.4665543325470976,-0.2224631829799736,0.06675588467796834,0.10416072675211083,-2.5193960362862797,0.6741690534174406,0.26685290828829816,-0.7988780881816623,1.04685283366095,-1.010885384883905,0.9655471874868075,-0.16868041143997362,-0.5066876037717678,-0.6254106642278364,-0.5472586394819261,-0.551031205026649,1.0039065857353562,-0.3587611566997177,0.9261594812724274,1.6371164321253298,-0.1403958840269261,-0.04969806431226913,0.9232916859634565,0.07260600250488126,758
A Lakshmanan,0.41814206204149934,-0.7623958664988756,-0.8683578449100803,1.8587700794704152,0.9282485341068542,-2.1637225919495315,-0.6447218300025436,-0.34161896366626504,-0.3386518810200803,-0.10085274360006694,-1.0669313681168675,-0.7832883206412317,0.16936613798834002,0.45972075964484604,-0.48787767318273095,-1.3808851176514056,-1.2465392753995983,1.1736569575481928,0.2726802352568942,0.19180868561619815,0.41344436694083,-1.683967128191352,-1.5122069672317269,-0.08737542106224898,0.25394642636465864,747
Sh. Anil Kumar,-0.2979562327268194,0.5500767312954852,-0.3327774474562399,-0.6084719231460917,-0.44744498474946093,-1.517930569754717,1.1476736893474395,1.1148726023683289,-1.8030483420619945,1.6412805294924528,-0.11876015712574123,0.33573235328811324,-1.5615607898072774,-1.4947614901071429,-0.9356202789117251,-0.3577813790165903,-1.3673840955394878,0.8973707182628032,-1.3420024632911052,1.744227902212938,0.6484540744083558,-0.10852590283989219,-0.9597920195044474,-0.465452758814151,-0.8385231413268194,742
Narendra Kumar Johari,-0.01741705432682927,-0.9908091941000406,-0.7618950098394309,-0.6095001396273713,0.06346084556622086,-1.1894754081219512,-0.32375872879933876,-0.20437205630547425,-1.098131630809485,1.4137669087953928,0.3086549417100271,-0.2880409431718157,0.33092271650257454,-0.6325498015014905,-0.2596818297333333,-0.8838070180691057,-1.0410440067294986,0.1258587599445122,-0.7573212272359079,0.6026117961117886,0.2133960439993225,0.1699041459709214,-0.5923524397283876,-1.198911671145664,-0.3603315399291328,738
Vivek Kumar Birla,0.37735102825110495,-0.5275340226095304,-0.7916115204703039,0.27858974059589775,0.43268029167334254,-1.982929005813536,-0.314072308063895,-0.36401036194632597,-1.009499378150967,0.4183627468611602,0.05448136742602211,-0.15165491755826463,-0.5127014462502072,-0.3728879363356354,-0.1891081670030387,-0.8230250267082874,-1.164719212975138,-0.4068834364897375,-0.5951939645171961,0.49091434484668506,-0.022828031186464093,-0.04666651983222376,-0.8516310105950277,-0.40479043686251387,-0.9497245580759669,724
Sanjay Yadav,-0.2314928302105972,-0.21385088173401406,-0.4815918166483099,-0.14491645730863803,-0.08995898200422535,-1.4238843283309859,-0.3333276117089296,-0.33981925989444506,-0.4832697208135211,0.3439248989692958,-0.32556476870640844,-0.29851050200830986,0.15836156206957747,0.0219999464260169,0.07854573493591549,-0.6239902481895775,-0.7975482012817887,0.19732569067197184,-0.377390977550831,0.44248779465599997,0.18257951972977465,-0.2167436699168169,-0.6205210690897184,-0.4276297739814507,-0.2780224760400986,710
Shailendra Shukla,-0.20702643776177715,-0.34334188671015514,-0.4977522343441467,-0.3600259392166925,-0.152539096451622,-1.004391895729196,-0.15962754292069958,0.06474662185331452,-0.8280579003399153,0.6523484431882933,0.17156081013822286,0.08100559895913963,0.3110125911705219,-0.3586674040119605,0.07344878685102257,-0.5822896060582228,-0.7223746358081805,0.46591487788208746,-0.8143560898730606,0.5573072820197461,0.4007587788698166,0.03249365030592384,-0.6203021067349083,-0.6538850359130324,-0.40387068290394923,709
Ms. Veena Rani,-0.18787620894018386,0.14175123647588259,-0.5042066479432108,-0.3312746819946252,-0.30812365756463933,-0.9150548880947665,1.1528395280516266,0.3145858753101839,-2.07065019074116,1.991308236874116,-0.09961933988599718,-0.008446998343140019,-1.7036814336944837,-1.4089344449151344,-1.1660035836080622,-0.25976839455895334,-1.6708097948970297,0.971517850698925,-0.9459258856605374,1.4744628478789252,0.31620634504455447,0.04325493078769448,-1.1040715762455446,-0.7990691770889674,-0.8436861715589816,707
